Sat May 16 15:29:44 CDT 2020

225.88, 216.09, 166.71, 224.41, 196.56, 218.85, 224.34, 178.85, 219.73, 210.78, 223.00, 213.59, 227.79, 155.52, 212.88, 200.42, 187.68, 216.86, 193.64, 222.59, 201.06, 185.31, 199.44, 194.08, 208.38, 0, 204.14, 226.30, 0, 219.03, 182.04, 227.12, 200.58, 187.70, 163.18, 205.31, 226.57, 208.09, 0, 98.24, 222.34, 187.75, 203.18, 221.61, 218.24, 188.08, 201.30, 185.38, 198.26, 0, 187.91, 203.02, 205.62, 0, 213.11, 194.73, 180.46, 217.77, 181.88, 166.76, 214.95, 208.06, 216.78, 212.00, 220.22, 98.21, 216.49, 200.91, 205.02, 189.55, 212.38, 190.15, 221.75, 175.79, 207.98, 202.86, 146.59, 191.11, 192.17, 217.07, 205.30, 165.35, 205.47, 180.52, 0, 192.39, 182.38, 209.02, 169.07, 196.06, 126.99, 137.68, 179.37, 180.87, 220.00, 191.45, 195.17, 186.36, 201.82, 212.54, 174.36, 0, 168.76, 195.88, 213.97, 181.76, 0, 165.60, 205.66, 223.89, 204.41, 219.96, 217.78, 193.83, 195.38, 160.02, 211.31, 177.82, 214.70, 199.85, 216.36, 202.53, 220.81, 200.78, 187.10, 216.91, 191.12, 204.32, 183.16, 187.56, 198.18, 193.14, 220.06, 182.01, 192.93, 198.35, 179.65, 181.36, 192.96, 184.59, 180.36, 121.62, 187.71, 203.73, 188.95, 222.29, 205.82, 192.32, 183.45, 173.03, 173.87, 169.18, 189.54, 165.55, 167.00, 0, 222.27, 183.57, 168.98, 185.17, 202.50, 194.71, 168.64, 160.22, 152.88, 145.86, 153.87, 89.63, 186.45, 162.51, 167.05, 189.19, 194.06, 155.01, 191.74, 184.58, 171.82, 196.91, 191.08, 173.98, 154.23, 158.75, 163.66, 175.41, 170.82, 162.84, 170.63, 186.02, 164.85, 205.47, 211.42, 191.80, 189.11, 88.44, 157.35, 159.41, 167.83, 0, 198.29, 163.71, 204.09, 173.89, 0, 166.31, 175.94, 169.89, 181.87, 181.06, 180.51, 177.42, 178.15, 193.87, 183.24, 201.73, 196.15, 211.70, 187.10, 166.48, 129.92, 184.39, 198.66, 160.17, 156.31, 162.40, 200.54, 186.13, 172.27, 181.94, 155.19, 183.71, 189.68, 155.10, 171.10, 198.54, 171.06, 150.74, 159.27, 41.08, 121.38, 180.98, 162.69, 164.29, 210.69, 166.38, 167.63, 168.00, 148.04, 0, 0, 170.14, 166.44, 149.09, 148.98, 164.67, 160.16, 168.06, 177.28, 186.23, 181.36, 151.52, 186.13, 219.29, 178.79, 155.90, 168.22, 216.88, 209.42, 189.02, 184.13, 101.36, 220.96, 176.11, 196.03, 192.96, 171.55, 163.02, 179.27, 160.36, 170.97, 201.80, 199.70, 187.11, 183.26, 170.17, 175.32, 191.89, 156.63, 160.94, 180.62, 180.51, 179.53, 192.31, 187.33, 180.00, 174.43, 87.85, 162.11, 147.31, 188.87, 156.94, 140.10, 141.13, 174.26, 162.06, 153.46, 165.97, 155.40, 168.64, 0, 162.60, 173.34, 207.04, 162.49, 0, 190.60, 178.09, 185.17, 190.51, 143.38, 205.90, 171.97, 87.26, 180.55, 175.01, 189.70, 162.95, 152.30, 184.97, 135.10, 149.05, 153.41, 155.26, 173.07, 178.96, 125.86, 127.35, 187.14, 151.18, 167.46, 173.91, 0, 136.86, 168.06, 165.29, 169.49, 173.04, 96.93, 151.41, 159.11, 168.96, 185.99, 154.47, 0, 168.62, 0, 220.05, 214.01, 187.81, 153.98, 162.18, 168.98, 143.71, 182.29, 201.09, 165.05, 177.58, 0, 158.19, 182.96, 160.61, 144.82, 161.84, 0, 152.55, 168.37, 177.07, 191.98, 0, 186.89, 220.28, 173.65, 197.44, 183.79, 189.69, 0, 169.23, 198.33, 146.10, 169.21, 223.67, 158.45, 220.13, 160.32, 198.42, 0, 171.11, 182.74, 181.25, 127.55, 216.37, 189.68, 169.88, 210.71, 180.69, 190.14, 179.62, 174.11, 190.50, 153.70, 195.30, 184.92, 175.58, 159.31, 196.41, 171.11, 173.18, 185.00, 128.18, 163.41, 197.72, 220.14, 191.58, 172.07, 159.07, 96.15, 178.39, 182.15, 184.22, 174.09, 190.70, 185.62, 170.07, 0, 180.29, 210.92, 173.87, 152.97, 187.28, 151.00, 175.82, 168.44, 0, 185.65, 178.48, 169.00, 185.23, 187.56, 175.96, 175.40, 170.95, 120.02, 217.64, 150.15, 177.50, 182.36, 172.96, 214.32, 0, 169.37, 170.85, 174.74, 165.18, 182.77, 184.10, 223.89, 190.95, 186.12, 176.51, 173.36, 185.25, 179.64, 187.99, 218.65, 219.16, 206.28, 0, 136.53, 182.19, 173.60, 164.60, 182.82, 168.70, 182.00, 161.62, 190.28, 180.81, 207.55, 170.37, 202.67, 168.78, 167.00, 151.67, 174.49, 190.48, 180.17, 217.67, 185.62, 185.71, 160.03, 178.42, 176.31, 162.00, 90.59, 216.58, 168.29, 188.80, 171.42, 173.85, 188.83, 174.50, 180.17, 161.99, 185.00, 199.10, 179.12, 0, 148.84, 212.55, 169.04, 0, 181.73, 0, 0, 183.22, 186.17, 182.59, 175.20, 151.83, 147.29, 165.68, 212.68, 168.54, 181.34, 218.29, 172.15, 182.91, 175.27, 169.99, 185.04, 168.41, 179.11, 176.09, 178.95, 159.01, 178.37, 178.11, 169.69, 152.86, 164.05, 169.43, 182.90, 0, 164.00, 120.84, 170.56, 194.82, 190.96, 150.43, 163.56, 177.82, 154.66, 169.47, 162.26, 181.42, 173.57, 0, 197.72, 182.60, 188.35, 153.48, 164.52, 206.41, 194.17, 180.17, 183.81, 185.19, 166.97, 189.16, 156.86, 111.27, 167.46, 157.04, 183.12, 172.12, 174.13, 186.46, 197.81, 184.64, 160.77, 218.56, 174.72, 0, 221.37, 192.92, 182.40, 0, 216.71, 178.62, 189.07, 172.17, 191.73, 158.59, 185.29, 0, 176.78, 83.00, 168.90, 181.28, 177.93, 170.09, 177.74, 193.57, 184.42, 156.19, 165.49, 182.19, 182.11, 193.54, 183.95, 183.38, 181.87, 162.75, 168.81, 212.11, 183.42, 190.50, 185.80, 167.33, 193.61, 183.82, 186.03, 89.48, 193.85, 185.80, 173.78, 175.57, 224.03, 177.50, 216.68, 185.75, 174.10, 170.40, 176.04, 212.09, 220.96, 188.44, 158.00, 194.27, 165.72, 200.26, 171.81, 179.74, 189.03, 0, 0, 169.94, 183.24, 98.01, 177.28, 184.87, 188.15, 168.71, 147.96, 184.97, 158.62, 181.02, 167.77, 159.42, 165.36, 167.04, 155.62, 158.01, 169.91, 190.20, 168.55, 169.73, 177.34, 186.95, 171.66, 142.88, 172.35, 162.26, 165.25, 120.54, 160.30, 159.25, 191.73, 169.39, 187.24, 195.65, 217.17, 190.54, 164.33, 162.33, 189.36, 178.60, 180.36, 191.49, 193.17, 187.81, 161.91, 185.78, 171.12, 171.82, 167.00, 180.28, 186.45, 182.30, 173.92, 117.67, 180.91, 173.93, 159.13, 186.86, 170.05, 155.09, 192.04, 0, 173.29, 177.35, 175.08, 191.70, 173.58, 180.40, 171.85, 181.20, 178.62, 179.86, 162.35, 223.28, 0, 180.82, 220.49, 152.17, 164.25, 94.33, 127.55, 157.19, 189.39, 163.91, 172.71, 185.17, 189.66, 207.27, 0, 175.95, 191.72, 178.43, 193.65, 172.60, 195.75, 178.86, 131.01, 188.18, 168.11, 177.48, 167.25, 150.78, 182.97, 180.64, 161.33, 114.53, 190.06, 177.12, 165.11, 146.53, 177.56, 149.63, 180.68, 216.23, 176.02, 187.11, 209.52, 179.11, 174.48, 163.97, 177.10, 184.75, 171.70, 171.49, 173.58, 151.94, 179.40, 212.86, 181.84, 185.23, 0, 92.38, 169.78, 183.39, 170.74, 165.89, 137.27, 202.87, 186.98, 179.93, 173.03, 183.55, 0, 171.40, 183.21, 157.51, 145.60, 148.55, 169.07, 152.00, 175.40, 0, 176.76, 177.48, 190.67, 168.53, 112.06, 140.09, 181.57, 172.88, 0, 164.02, 170.80, 182.40, 185.16, 158.53, 169.27, 152.66, 175.26, 160.73, 154.95, 164.30, 166.20, 172.72, 179.94, 192.97, 190.03, 206.15, 0, 180.27, 171.81, 153.76, 112.56, 194.12, 177.98, 159.91, 175.15, 173.19, 166.64, 175.64, 178.39, 163.88, 168.50, 168.31, 159.89, 0, 169.35, 184.21, 143.40, 162.30, 129.62, 171.76, 139.68, 166.23, 154.57, 0, 141.41, 139.23, 82.56, 147.89, 152.75, 138.17, 118.80, 137.69, 132.16, 120.90, 100.24, 116.65, 0, 132.21, 145.12, 116.41, 142.71, 129.96, 134.18, 133.77, 130.26, 151.35, 133.43, 134.53, 140.96, 147.60, 148.73, 82.22, 151.88, 139.01, 136.97, 137.07, 0, 160.53, 144.44, 132.65, 199.56, 137.71, 152.77, 0, 164.27, 189.80, 143.10, 148.63, 188.69, 152.96, 140.89, 151.35, 142.68, 150.02, 154.43, 132.01, 120.88, 121.79, 155.73, 150.52, 151.84, 124.46, 123.33, 135.46, 145.85, 145.73, 147.37, 141.76, 0, 131.61, 190.92, 149.26, 153.58, 140.20, 75.51, 149.49, 0, 152.74, 137.21, 143.01, 157.98, 160.30, 143.14, 160.07, 202.94, 144.13, 123.61, 168.03, 197.74, 135.93, 148.69, 148.71, 74.21, 149.03, 0, 127.90, 143.15, 144.62, 182.03, 134.00, 138.87, 147.90, 139.03, 142.98, 153.42, 139.18, 152.42, 120.57, 0, 132.13, 145.87, 133.01, 109.64, 138.08, 134.11, 150.16, 104.86, 130.28, 155.53, 151.11, 146.46, 139.39, 137.98, 188.91, 165.57, 154.38, 139.53, 150.83, 157.26, 164.45, 174.69, 162.90, 154.41, 143.74, 159.33, 163.32, 149.80, 149.67, 164.03, 163.85, 153.77, 108.71, 150.05, 168.93, 169.81, 168.55, 148.31, 166.24, 159.67, 165.20, 155.58, 152.52, 166.04, 166.38, 158.82, 160.82, 0, 0, 160.43, 162.09, 161.76, 172.39, 146.69, 150.54, 147.90, 165.14, 169.98, 86.92, 172.14, 185.29, 150.86, 143.60, 148.97, 162.05, 156.31, 166.52, 163.70, 153.63, 159.64, 151.47, 146.41, 149.28, 166.31, 148.71, 172.47, 168.09, 0, 171.05, 0, 177.25, 159.31, 168.60, 153.09, 163.94, 150.73, 154.19, 176.07, 133.76, 158.84, 136.88, 152.26, 155.50, 150.02, 148.37, 168.93, 159.23, 167.39, 154.00, 144.09, 159.98, 132.89, 159.24, 147.98, 183.10, 163.83, 160.80, 160.60, 155.51, 122.69, 207.04, 141.38, 162.02, 160.96, 150.01, 167.48, 155.67, 211.32, 166.30, 155.68, 221.01, 160.28, 178.63, 211.26, 159.32, 152.52, 156.88, 150.47, 148.18, 146.34, 145.95, 173.27, 155.69, 167.07, 99.69, 186.90, 152.69, 169.88, 158.03, 162.60, 183.65, 160.19, 142.59, 158.67, 166.49, 184.97, 166.63, 144.39, 171.65, 147.70, 164.93, 197.63, 145.70, 135.72, 162.04, 140.78, 159.30, 156.34, 154.82, 140.98, 110.32, 168.74, 150.13, 156.12, 154.64, 0, 148.15, 135.98, 0, 131.62, 161.64, 142.96, 143.14, 0, 180.06, 160.27, 143.07, 203.47, 165.11, 175.78, 145.31, 0, 147.80, 139.90, 134.47, 83.49, 162.35, 165.13, 148.68, 158.29, 149.88, 151.64, 0, 174.19, 152.50, 165.97, 144.30, 163.72, 144.15, 143.19, 123.04, 0, 138.91, 133.32, 148.67, 162.64, 172.29, 0, 220.05, 141.96, 94.16, 144.05, 143.37, 140.42, 151.41, 150.36, 143.84, 200.68, 192.86, 161.75, 154.84, 170.32, 170.18, 214.69, 160.77, 141.92, 139.98, 130.38, 119.17, 134.52, 125.25, 126.19, 134.55, 121.27, 93.35, 139.41, 120.83, 131.61, 122.78, 121.71, 110.53, 143.84, 111.86, 100.54, 103.31, 111.19, 127.76, 123.58, 102.61, 110.12, 112.55, 0, 109.93, 116.82, 124.94, 125.52, 100.03, 
